frame,time_s,dt_ms,dy_px,speed_px_s,quality
178,2.480722,7.900,136.0,17215.2,1.035
179,2.488944,8.222,116.0,14108.1,1.048
180,2.496844,7.900,120.0,15189.9,1.056
181,2.506878,10.033,132.0,13156.1,3.055
182,2.515011,8.133,116.0,14262.3,13.806
183,2.522422,7.411,112.0,15112.4,1.057
184,2.530611,8.189,128.0,15630.9,29.948
185,2.539244,8.633,112.0,12973.0,51.686
186,2.546467,7.222,112.0,15507.7,3.688
187,2.554622,8.156,124.0,15204.4,11.323
188,2.563300,8.678,108.0,12445.6,3.388
189,2.571767,8.467,108.0,12755.9,3.248
190,2.580578,8.811,108.0,12257.3,2.648
191,2.588489,7.911,120.0,15168.5,1.050
192,2.595822,7.333,104.0,14181.8,14.069
193,2.604844,9.022,-24.0,2660.1,1.092
194,2.730789,125.944,68.0,0.0,1.045
195,2.738700,7.911,0.0,0.0,102.531
196,2.746178,7.478,0.0,0.0,194.755
197,2.754789,8.611,0.0,0.0,323.054
198,2.762433,7.644,0.0,0.0,147.728
199,2.771156,8.722,0.0,0.0,31.971
200,2.779511,8.356,0.0,0.0,44.482
201,2.788289,8.778,0.0,0.0,1778.443
202,2.795978,7.689,0.0,0.0,3015.519
203,2.804667,8.689,0.0,0.0,2416.935
204,2.812556,7.889,0.0,0.0,1853.168
205,2.821478,8.922,0.0,0.0,88.679
206,2.829144,7.667,0.0,0.0,658.636
207,2.837778,8.633,0.0,0.0,2507.121
208,2.846522,8.744,0.0,0.0,2337.959
209,2.854611,8.089,0.0,0.0,2998.266
210,2.862478,7.867,0.0,0.0,664.544
211,2.871022,8.544,0.0,0.0,2538.123
212,2.887600,16.578,0.0,0.0,484.682
213,2.924533,36.933,0.0,0.0,3377.849
214,2.929556,5.022,0.0,0.0,6363.537
215,2.937089,7.533,0.0,0.0,314.378
216,2.946700,9.611,0.0,0.0,3755.246
217,2.953400,6.700,0.0,0.0,3544.634
218,2.961878,8.478,0.0,0.0,5008.497
219,2.971544,9.667,0.0,0.0,4188.120
220,2.979256,7.711,0.0,0.0,6734.791
221,2.987622,8.367,0.0,0.0,6262.880
222,2.996200,8.578,0.0,0.0,6084.315
223,3.005556,9.356,0.0,0.0,6189.156
224,3.015600,10.044,0.0,0.0,6281.405
225,3.020578,4.978,0.0,0.0,274.922
226,3.037456,16.878,0.0,0.0,5630.833
227,3.163189,125.733,160.0,0.0,182.721
228,3.171256,8.067,124.0,15371.9,179.023
229,3.179456,8.200,148.0,18048.8,3.623
230,3.188267,8.811,116.0,13165.2,94.889
231,3.194322,6.056,124.0,20477.1,63.361
232,3.203178,8.856,148.0,16712.7,52.308
233,3.210333,7.156,116.0,16211.2,35.973
234,3.218544,8.211,124.0,15101.5,39.249
235,3.227678,9.133,148.0,16204.4,3.514
236,3.236200,8.522,116.0,13611.5,33.910
237,3.244578,8.378,124.0,14801.1,29.170
238,3.252956,8.378,148.0,17665.8,33.776
239,3.279356,26.400,124.0,4697.0,3.997
240,3.286433,7.078,124.0,17519.6,43.717
241,3.294800,8.367,124.0,14820.7,3.346
242,3.303167,8.367,140.0,16733.1,28.811
243,3.311533,8.367,124.0,14820.7,30.764
244,3.320911,9.378,124.0,13222.7,31.348
245,3.331178,10.267,140.0,13636.4,3.657
246,3.338667,7.489,120.0,16023.7,1.109
247,3.345200,6.533,140.0,21428.6,1.094
248,3.353500,8.300,120.0,14457.8,3.790
249,3.361367,7.867,120.0,15254.2,3.035
250,3.369233,7.867,136.0,17288.1,3.163
251,3.378067,8.833,120.0,13584.9,21.700
252,3.386322,8.256,120.0,14535.7,1.105
253,3.394711,8.389,132.0,15735.1,3.301
254,3.404367,9.656,116.0,12013.8,12.943
255,3.411344,6.978,116.0,16624.2,15.665
256,3.419922,8.578,128.0,14922.3,26.706
257,3.428133,8.211,116.0,14127.2,1.065
258,3.437033,8.900,112.0,12584.3,20.755
259,3.444822,7.789,124.0,15920.1,3.319
260,3.452756,7.933,108.0,13613.4,1.029
261,3.461033,8.278,108.0,13047.0,2.862
262,3.469822,8.789,120.0,13653.6,2.944
263,3.477556,7.733,104.0,13448.3,1.055
264,3.487656,10.100,104.0,10297.0,2.908
265,3.500611,12.956,116.0,8953.7,3.503
266,3.503567,2.956,100.0,33834.6,1.079
267,3.510800,7.233,104.0,14377.9,1.098
268,3.519111,8.311,100.0,12032.1,22.049
269,3.528322,9.211,108.0,11725.0,1.136
270,3.536389,8.067,100.0,12396.7,1.164
271,3.544578,8.189,96.0,11723.2,31.513
272,3.552611,8.033,108.0,13444.0,3.807
273,3.560956,8.344,92.0,11025.3,5.699
274,3.569444,8.489,92.0,10837.7,4.610
275,3.578144,8.700,100.0,11494.3,2.183
276,3.585533,7.389,88.0,11909.8,1.152
277,3.593900,8.367,136.0,16255.0,3.953
278,3.602633,8.733,128.0,14656.5,3.362
279,3.611078,8.444,128.0,15157.9,3.232
280,3.619522,8.444,128.0,15157.9,3.828
281,3.627800,8.278,128.0,15463.1,3.489
282,3.641522,13.722,128.0,9327.9,3.411
283,3.647633,6.111,128.0,20945.5,3.560
284,3.651856,4.222,128.0,30315.8,3.733
285,3.669200,17.344,196.0,11300.4,1.058
286,3.686400,17.200,140.0,8139.5,27.984
