frame,time_s,dt_ms,dy_px,speed_px_s,quality
182,2.454400,1.722,128.0,74322.6,3.650
183,2.461978,7.578,128.0,16891.5,44.685
184,2.471133,9.156,128.0,13980.6,3.300
185,2.479844,8.711,0.0,0.0,4.360
186,2.493156,13.311,124.0,9315.5,4.244
187,2.495989,2.833,124.0,43764.7,34.313
188,2.505200,9.211,124.0,13462.0,31.849
189,2.512678,7.478,140.0,18722.1,3.535
190,2.521189,8.511,124.0,14569.2,3.363
191,2.529700,8.511,124.0,14569.2,1.016
192,2.538211,8.511,136.0,15979.1,1.078
193,2.547044,8.833,124.0,14037.7,1.105
194,2.554467,7.422,120.0,16167.7,3.410
195,2.562889,8.422,136.0,16147.8,18.902
196,2.570622,7.733,120.0,15517.2,3.082
197,2.579367,8.744,120.0,13723.0,22.364
198,2.587400,8.033,132.0,16431.5,2.838
199,2.596100,8.700,116.0,13333.3,2.941
200,2.604389,8.289,116.0,13994.6,2.904
201,2.612911,8.522,128.0,15019.6,1.057
202,2.620878,7.967,116.0,14560.7,2.993
203,2.629389,8.511,112.0,13159.3,18.178
204,2.637078,7.689,128.0,16647.4,3.221
205,2.645211,8.133,112.0,13770.5,2.886
206,2.653733,8.522,112.0,13142.1,3.162
207,2.661944,8.211,124.0,15101.5,1.028
208,2.670422,8.478,108.0,12739.2,16.809
209,2.679178,8.756,104.0,11878.2,1.064
210,2.686922,7.744,104.0,13429.0,1.042
211,2.695767,8.844,116.0,13115.6,3.698
212,2.703778,8.011,104.0,12982.0,3.786
213,2.712711,8.933,100.0,11194.0,4.268
214,2.720722,8.011,112.0,13980.6,3.120
215,2.729044,8.322,100.0,12016.0,2.419
216,2.737989,8.944,96.0,10732.9,1.081
217,2.746300,8.311,-716.0,0.0,1.035
218,2.753944,7.644,96.0,12558.1,5.502
219,2.762689,8.744,92.0,10521.0,1.628
220,2.770378,7.689,104.0,13526.0,36.556
221,2.779178,8.800,92.0,10454.5,4.089
222,2.787256,8.078,92.0,11389.3,1.055
223,2.796189,8.933,100.0,11194.0,21.557
224,2.804378,8.189,84.0,10257.8,1.172
225,2.813256,8.878,88.0,9912.4,3.981
226,2.820944,7.689,96.0,12485.5,5.640
227,2.829067,8.122,0.0,0.0,264.892
228,2.837733,8.667,0.0,0.0,259.237
229,2.846400,8.667,184.0,21230.8,1.028
230,2.854011,7.611,156.0,20496.4,1.040
231,2.863322,9.311,128.0,13747.0,3.128
232,2.872511,9.189,128.0,13929.9,3.082
233,2.879800,7.289,128.0,17561.0,2.890
234,2.887356,7.556,128.0,16941.2,2.979
235,2.897011,9.656,128.0,13256.6,3.038
236,2.905444,8.433,128.0,15177.9,2.964
237,2.913511,8.067,128.0,15867.8,2.915
238,2.920089,6.578,128.0,19459.5,24.517
239,2.928844,8.756,128.0,14619.3,3.012
240,2.938444,9.600,0.0,0.0,3.966
241,2.946544,8.100,124.0,15308.6,3.450
242,2.953778,7.233,124.0,17142.9,2.872
243,2.962244,8.467,124.0,14645.7,3.131
244,2.970711,8.467,140.0,16535.4,1.017
245,2.979067,8.356,120.0,14361.7,1.059
246,2.986700,7.633,124.0,16244.5,1.039
247,2.995378,8.678,136.0,15672.2,3.420
248,3.005733,10.356,20.0,1931.3,3.404
249,3.011989,6.256,0.0,0.0,75.504
250,3.029567,17.578,0.0,0.0,24.710
251,3.036756,7.189,-68.0,9459.0,1.058
252,3.313133,276.378,0.0,0.0,563.429
253,3.319100,5.967,156.0,26145.3,3.657
254,3.326933,7.833,128.0,16340.4,68.642
255,3.335778,8.844,128.0,14472.4,84.369
256,3.344244,8.467,128.0,15118.1,3.337
257,3.352456,8.211,128.0,15588.6,3.506
258,3.361778,9.322,128.0,13730.6,3.606
259,3.369144,7.367,128.0,17375.6,79.240
260,3.377244,8.100,128.0,15802.5,4.262
261,3.385344,8.100,128.0,15802.5,3.514
262,3.394267,8.922,128.0,14346.2,2.650
263,3.401956,7.689,128.0,16647.4,3.266
