frame,time_s,dt_ms,dy_px,speed_px_s,quality
360,3.931444,9.022,0.0,0.0,1.166
361,3.938656,7.211,0.0,0.0,1.093
362,3.947778,9.122,0.0,0.0,1.720
363,3.956744,8.967,0.0,0.0,1.769
364,3.965156,8.411,0.0,0.0,2418.908
365,3.973067,7.911,0.0,0.0,1354.029
366,3.981611,8.544,188.0,22002.6,4.243
367,3.989911,8.300,160.0,19277.1,2.028
368,3.998511,8.600,128.0,14883.7,2.098
369,4.006078,7.567,128.0,16916.3,2.911
370,4.015633,9.556,128.0,13395.3,37.977
371,4.023011,7.378,128.0,17349.4,4.436
372,4.031633,8.622,128.0,14845.4,4.119
373,4.040011,8.378,128.0,15278.5,5.000
374,4.048389,8.378,128.0,15278.5,4.420
375,4.056500,8.111,128.0,15780.8,4.889
376,4.065100,8.600,128.0,14883.7,4.717
377,4.073922,8.822,0.0,0.0,6.752
378,4.082189,8.267,124.0,15000.0,2.880
379,4.089767,7.578,124.0,16363.6,15.512
380,4.098244,8.478,120.0,14154.7,1.291
381,4.106178,7.933,140.0,17647.1,2.867
382,4.116733,10.556,120.0,11368.4,1.266
383,4.123111,6.378,120.0,18815.3,1.107
384,4.131000,7.889,136.0,17239.4,3.662
385,4.139622,8.622,120.0,13917.5,3.810
386,4.147844,8.222,120.0,14594.6,4.048
387,4.156067,8.222,136.0,16540.5,2.863
388,4.164467,8.400,120.0,14285.7,2.381
389,4.175933,11.467,120.0,10465.1,2.586
390,4.182922,6.989,132.0,18887.1,14.414
391,4.188822,5.900,116.0,19661.0,3.763
392,4.197911,9.089,116.0,12762.8,17.530
393,4.205911,8.000,128.0,16000.0,3.136
394,4.214900,8.989,116.0,12904.8,1.050
395,4.223289,8.389,112.0,13351.0,31.187
396,4.231344,8.056,124.0,15393.1,1.050
397,4.240656,9.311,112.0,12028.6,3.707
398,4.249078,8.422,108.0,12823.2,1.059
399,4.256478,7.400,120.0,16216.2,2.850
400,4.264656,8.178,108.0,13206.5,9.901
401,4.273156,8.500,104.0,12235.3,2.774
402,4.286400,13.244,104.0,7852.3,3.131
403,4.291878,5.478,116.0,21176.5,14.387
404,4.296678,4.800,104.0,21666.7,2.906
405,4.306089,9.411,100.0,10625.7,2.791
406,4.314433,8.344,112.0,13422.1,14.275
407,4.328844,14.411,96.0,6661.5,1.282
408,4.332122,3.278,96.0,29288.1,2.524
409,4.338956,6.833,108.0,15804.9,16.423
410,4.347900,8.944,92.0,10285.7,1.467
411,4.356122,8.222,92.0,11189.2,4.762
412,4.364344,8.222,104.0,12648.6,4.346
413,4.374333,9.989,92.0,9210.2,2.344
414,4.383122,8.789,88.0,10012.6,2.599
415,4.389111,5.989,100.0,16697.6,2.993
416,4.398467,9.356,88.0,9406.2,1.054
417,4.406267,7.800,84.0,10769.2,1.106
418,4.415011,8.744,96.0,10978.4,1.023
419,4.422233,7.222,84.0,11630.8,54.283
420,4.431489,9.256,80.0,8643.5,3.842
421,4.439333,7.844,92.0,11728.0,3.622
422,4.447922,8.589,0.0,0.0,386.107
423,4.455711,7.789,184.0,23623.4,1.160
424,4.464133,8.422,152.0,18047.5,1.110
425,4.472367,8.233,128.0,15546.6,2.970
426,4.480400,8.033,128.0,15933.6,4.617
427,4.489111,8.711,128.0,14693.9,3.375
428,4.497822,8.711,128.0,14693.9,67.589
429,4.505289,7.467,128.0,17142.9,3.619
430,4.513600,8.311,128.0,15401.1,3.267
431,4.522122,8.522,128.0,15019.6,3.398
432,4.530644,8.522,128.0,15019.6,1.003
433,4.538767,8.122,132.0,16251.7,25.797
434,4.547422,8.656,0.0,0.0,199.538
435,4.555933,8.511,124.0,14569.2,25.982
436,4.564111,8.178,124.0,15163.0,3.202
437,4.571944,7.833,124.0,15829.8,33.240
438,4.580433,8.489,136.0,16020.9,1.016
439,4.589833,9.400,124.0,13191.5,3.378
440,4.598267,8.433,124.0,14703.6,3.096
441,4.605511,7.244,136.0,18773.0,3.407
442,4.614467,8.956,120.0,13399.5,3.479
