frame,time_s,dt_ms,dy_px,speed_px_s,quality
1,0.9488888888888889,948.8888888888889,128.0,134.89461358313818,3.5728292325676683
2,0.9599444444444445,11.055555555555596,128.0,11577.889447236139,6.447449552393011
3,0.9684222222222222,8.477777777777696,128.0,15098.296199213777,6.486180771259025
4,0.9754,6.9777777777778605,128.0,18343.94904458577,6.394525188935683
5,0.9881666666666666,12.766666666666593,128.0,10026.10966057447,3.7294955686349707
6,0.9917666666666667,3.6000000000000476,128.0,35555.55555555508,6.524500994612327
7,0.9999888888888889,8.222222222222243,136.0,16540.5405405405,6.445281501000409
8,1.0088444444444444,8.855555555555505,128.0,14454.203262233457,6.723156419302248
9,1.017111111111111,8.266666666666644,128.0,15483.870967741977,6.615964756838129
10,1.0253777777777777,8.266666666666644,128.0,15483.870967741977,6.31235886631739
11,1.033011111111111,7.633333333333381,128.0,16768.558951964962,6.48144705403322
12,1.0418777777777777,8.866666666666578,128.0,14436.090225564054,6.257478349067121
13,1.0500555555555555,8.17777777777784,0.0,0.0,38.73847471072943
14,1.0577333333333334,7.677777777777894,124.0,16150.506512300768,6.121641150947952
15,1.0665222222222221,8.788888888888735,124.0,14108.723135272056,5.595819884454574
16,1.075311111111111,8.788888888888957,124.0,14108.723135271699,19.425012572149043
17,1.0839333333333334,8.622222222222309,140.0,16237.113402061692,5.811529936582225
18,1.0934666666666666,9.533333333333172,124.0,13006.993006993227,16.08085565803898
19,1.1069555555555555,13.488888888888884,124.0,9192.751235584847,16.309803467583222
20,1.1107111111111112,3.755555555555734,140.0,37278.10650887397,5.705322365179524
21,1.1174444444444445,6.733333333333258,124.0,18415.84158415862,5.810880674754979
22,1.1258222222222223,8.377777777777817,136.0,16233.421750663054,5.853916668559944
23,1.1330222222222222,7.199999999999873,124.0,17222.222222222525,3.5250648116421752
24,1.1419555555555556,8.93333333333346,120.0,13432.835820895332,5.7961530445150835
25,1.1504,8.444444444444477,120.0,14210.526315789419,16.19161488484232
26,1.1594666666666666,9.066666666666556,136.0,15000.000000000182,5.788512443575389
27,1.1691666666666667,9.700000000000042,116.0,11958.762886597886,3.559955011025776
28,1.1755333333333333,6.366666666666632,116.0,18219.895287958214,3.5025481844236244
29,1.1837444444444445,8.211111111111169,132.0,16075.778078484325,5.727565614416308
30,1.1926777777777777,8.933333333333238,116.0,12985.074626865811,5.768814728922215
31,1.2005555555555556,7.877777777777872,112.0,14217.207334273455,3.6298480949435015
32,1.2089333333333334,8.377777777777817,128.0,15278.514588859345,26.061813277263987
33,1.217311111111111,8.377777777777595,112.0,13368.70026525228,21.375490679462356
34,1.2258222222222221,8.511111111111136,112.0,13159.268929503878,29.509830120683862
35,1.2351555555555556,9.333333333333416,108.0,11571.428571428469,3.5357233075538197
36,1.2422777777777778,7.122222222222252,120.0,16848.67394695781,3.571270619151233
37,1.2505777777777778,8.299999999999974,108.0,13012.048192771124,12.106706677360684
38,1.2590222222222223,8.444444444444477,108.0,12789.473684210478,5.74019464265482
39,1.2673555555555556,8.333333333333304,116.0,13920.00000000005,3.5696564445995294
40,1.2761444444444445,8.788888888888957,104.0,11833.122629582715,12.92328565127554
41,1.2841333333333333,7.988888888888823,104.0,13018.080667593988,5.656900815413428
42,1.2917777777777777,7.644444444444343,116.0,15174.418604651364,3.6820111604830283
43,1.3001555555555555,8.377777777777817,100.0,11936.339522546363,11.262021854043766
44,1.3086888888888888,8.533333333333282,100.0,11718.750000000071,5.688491063484007
45,1.3169444444444445,8.255555555555683,108.0,13082.099596231294,3.5153492258128187
46,1.3250666666666666,8.122222222222142,96.0,11819.42544459656,17.85448325703214
47,1.3340666666666667,9.000000000000119,96.0,10666.666666666526,6.065636020384274
48,1.341688888888889,7.622222222222197,104.0,13644.31486880471,5.764121192038834
49,1.349788888888889,8.099999999999996,92.0,11358.02469135803,6.741381409852533
50,1.3583444444444444,8.555555555555427,92.0,10753.246753246915,3.825097136626504
51,1.3669,8.55555555555565,100.0,11688.31168831156,3.3277044681434256
52,1.3751777777777778,8.277777777777828,88.0,10630.872483221412,22.1415157519007
53,1.3825222222222222,7.344444444444376,88.0,11981.845688351095,6.648393299165902
54,1.3915,8.977777777777751,96.0,10693.069306930725,13.39987318198736
55,1.3998666666666666,8.366666666666633,84.0,10039.84063745024,4.857911818717328
56,1.4088,8.93333333333346,84.0,9402.985074626733,4.35565064143375
57,1.4168777777777777,8.077777777777628,80.0,9903.71389270995,2.5118702729428852
58,1.4257222222222221,8.844444444444433,92.0,10402.01005025127,23.810578257103767
59,1.4325555555555556,6.833333333333469,80.0,11707.3170731705,4.271651886694397
60,1.441011111111111,8.455555555555438,0.0,0.0,14.602204054073287
61,1.4567222222222223,15.711111111111231,188.0,11966.053748231874,2.483964035365734
62,1.4657555555555555,9.033333333333227,172.0,19040.590405904284,4.057438765717247
63,1.4732444444444444,7.488888888888878,128.0,17091.988130563823,5.151261458814267
64,1.4812555555555555,8.011111111111191,128.0,15977.808599167663,4.97310317109575
65,1.4896222222222222,8.366666666666633,128.0,15298.804780876555,43.728158188973374
66,1.4984111111111111,8.788888888888957,128.0,14563.843236409495,6.379598348070484
67,1.5063444444444445,7.933333333333348,128.0,16134.453781512575,6.671262810146479
68,1.5147111111111111,8.366666666666633,128.0,15298.804780876555,6.732193745834456
69,1.5225777777777778,7.8666666666666885,128.0,16271.18644067792,6.34078752660437
70,1.5317666666666667,9.188888888888913,128.0,13929.866989117254,6.5296437314417455
71,1.5393333333333334,7.5666666666667215,128.0,16916.299559471245,6.6181119314933525
72,1.5477777777777777,8.444444444444255,0.0,0.0,57.76728708262615
73,1.5562222222222222,8.444444444444477,124.0,14684.210526315734,6.342578171306802
74,1.5646666666666667,8.444444444444477,124.0,14684.210526315734,6.137303976826814
