frame,time_s,dt_ms,dy_px,speed_px_s,quality
133,1.982611,7.711,0.0,0.0,2.729
134,1.990722,8.111,0.0,0.0,1.621
135,1.998967,8.244,0.0,0.0,1.111
136,2.007478,8.511,0.0,0.0,1.216
137,2.020533,13.056,-4.0,306.4,1.271
138,2.023367,2.833,0.0,0.0,1.233
139,2.032367,9.000,0.0,0.0,1.063
140,2.040900,8.533,0.0,0.0,1.079
141,2.048478,7.578,0.0,0.0,1.130
142,2.057089,8.611,0.0,0.0,1.350
143,2.066467,9.378,-4.0,426.5,1.251
144,2.074900,8.433,0.0,0.0,1.204
145,2.082633,7.733,-4.0,517.2,1.078
146,2.090689,8.056,-4.0,496.6,1.376
147,2.099067,8.378,-4.0,477.5,1.086
148,2.107600,8.533,-4.0,468.8,1.165
149,2.115711,8.111,-4.0,493.2,1.263
150,2.123822,8.111,-4.0,493.2,1.067
151,2.133056,9.233,0.0,0.0,1.236
152,2.140744,7.689,-4.0,520.2,1.024
153,2.148433,7.689,0.0,0.0,1.658
154,2.157000,8.567,0.0,0.0,1.923
155,2.165044,8.044,0.0,0.0,1.755
156,2.173656,8.611,0.0,0.0,3.052
157,2.181844,8.189,0.0,0.0,3.526
158,2.190556,8.711,0.0,0.0,3.697
159,2.198300,7.744,0.0,0.0,4.452
160,2.206722,8.422,0.0,0.0,6.487
161,2.215144,8.422,0.0,0.0,9.344
162,2.223567,8.422,0.0,0.0,9.803
163,2.231989,8.422,0.0,0.0,11.865
164,2.240411,8.422,0.0,0.0,14.991
165,2.248367,7.956,0.0,0.0,12.599
166,2.257333,8.967,0.0,0.0,20.219
167,2.265211,7.878,0.0,0.0,33.205
168,2.273800,8.589,0.0,0.0,27.574
169,2.282389,8.589,0.0,0.0,29.143
170,2.290978,8.589,0.0,0.0,33.112
171,2.298911,7.933,0.0,0.0,26.124
172,2.306667,7.756,0.0,0.0,8.312
173,2.314622,7.956,0.0,0.0,1734.361
174,2.323733,9.111,0.0,0.0,4657.594
175,2.782444,458.711,0.0,0.0,4713.458
176,2.789044,6.600,92.0,13939.4,1.060
177,2.799578,10.533,120.0,11392.4,3.502
178,2.807400,7.822,48.0,6136.4,3.793
179,2.815222,7.822,80.0,10227.3,1.048
180,2.823911,8.689,92.0,10588.2,135.938
181,2.833956,10.044,88.0,8761.1,4.016
182,2.840067,6.111,72.0,11781.8,4.160
183,2.848233,8.167,76.0,9306.1,2.877
184,2.856656,8.422,64.0,7598.9,2.900
185,2.864944,8.289,120.0,14477.2,1.113
186,2.873633,8.689,40.0,4603.6,1.033
187,2.881133,7.500,104.0,13866.7,1.032
188,2.889878,8.744,56.0,6404.1,1.014
189,2.898133,8.256,96.0,11628.5,3.687
190,2.906722,8.589,72.0,8382.9,3.671
191,2.914644,7.922,92.0,11612.9,122.497
192,2.923400,8.756,72.0,8223.4,117.415
193,2.930878,7.478,92.0,12303.1,106.115
194,2.939444,8.567,60.0,7003.9,3.576
195,2.965033,25.589,76.0,2970.0,3.547
196,2.972867,7.833,80.0,10212.8,1.013
197,2.980700,7.833,76.0,9702.1,1.002
198,2.988333,7.633,88.0,11528.4,3.306
199,2.996444,8.111,76.0,9369.9,3.298
200,3.004344,7.900,84.0,10632.9,1.041
201,3.012878,8.533,76.0,8906.3,136.437
202,3.021178,8.300,76.0,9156.6,3.811
203,3.029822,8.644,84.0,9717.2,119.018
204,3.037811,7.989,76.0,9513.2,1.026
205,3.046056,8.244,72.0,8733.2,3.562
206,3.063467,17.411,80.0,4594.8,3.578
207,3.066611,3.144,72.0,22897.5,3.514
208,3.072856,6.244,72.0,11530.2,3.579
209,3.081111,8.256,76.0,9205.9,1.051
210,3.089367,8.256,68.0,8236.9,257.233
211,3.097811,8.444,68.0,8052.6,3.387
212,3.106889,9.078,76.0,8372.1,3.537
213,3.114933,8.044,64.0,7955.8,291.160
214,3.123278,8.344,64.0,7669.8,290.766
215,3.131011,7.733,64.0,8275.9,3.529
216,3.139333,8.322,68.0,8170.9,3.477
217,3.147656,8.322,60.0,7209.6,3.220
218,3.156278,8.622,60.0,6958.8,3.183
219,3.164278,8.000,64.0,8000.0,3.153
220,3.173389,9.111,56.0,6146.3,3.440
221,3.181622,8.233,56.0,6801.6,236.925
222,3.189378,7.756,64.0,8252.1,1.060
223,3.197556,8.178,52.0,6358.7,3.371
224,3.205978,8.422,52.0,6174.1,3.585
225,3.214256,8.278,60.0,7248.3,1.137
226,3.222322,8.067,48.0,5950.4,1.152
227,3.230789,8.467,48.0,5669.3,3.723
228,3.239256,8.467,0.0,0.0,4561.489
229,3.247144,7.889,116.0,14704.2,1.159
230,3.255989,8.844,80.0,9045.2,186.672
231,3.264500,8.511,80.0,9399.5,3.494
232,3.273011,8.511,80.0,9399.5,3.870
233,3.280722,7.711,76.0,9855.9,3.867
234,3.288756,8.033,88.0,10954.4,1.030
235,3.297111,8.356,80.0,9574.5,3.395
236,3.305644,8.533,80.0,9375.0,138.114
237,3.313622,7.978,80.0,10027.9,3.578
238,3.322556,8.933,80.0,8955.2,4.094
239,3.330600,8.044,80.0,9944.8,123.087
240,3.338878,8.278,80.0,9664.4,3.320
241,3.346633,7.756,80.0,10315.2,161.451
242,3.355467,8.833,80.0,9056.6,3.061
243,3.367911,12.444,76.0,6107.1,1.132
244,3.371767,3.856,84.0,21786.7,3.947
245,3.380611,8.844,80.0,9045.2,3.822
246,3.388244,7.633,80.0,10480.3,266.035
247,3.396933,8.689,80.0,9207.2,3.348
248,3.421567,24.633,76.0,3085.3,3.274
249,3.430500,8.933,76.0,8507.5,1.025
250,3.438578,8.078,76.0,9408.5,3.353
251,3.445633,7.056,88.0,12472.4,3.326
252,3.454522,8.889,76.0,8550.0,215.615
253,3.462156,7.633,76.0,9956.3,3.328
254,3.469911,7.756,84.0,10830.9,3.368
255,3.478378,8.467,76.0,8976.4,3.337
256,3.487422,9.044,72.0,7960.7,1.031
257,3.496033,8.611,84.0,9754.8,3.772
258,3.502867,6.833,72.0,10536.6,3.829
259,3.511811,8.944,72.0,8049.7,216.649
260,3.520067,8.256,80.0,9690.4,3.854
261,3.528511,8.444,68.0,8052.6,1.001
262,3.536956,8.444,68.0,8052.6,1.010
263,3.546367,9.411,76.0,8075.6,143.529
264,3.554833,8.467,68.0,8031.5,3.941
265,3.562244,7.411,64.0,8635.7,1.150
266,3.570456,8.211,72.0,8768.6,142.658
267,3.578933,8.478,64.0,7549.1,167.754
268,3.587411,8.478,64.0,7549.1,3.515
269,3.597867,10.456,68.0,6503.7,201.398
270,3.603344,5.478,60.0,10953.3,244.047
271,3.611956,8.611,60.0,6967.7,3.112
272,3.624856,12.900,56.0,4341.1,1.002
273,3.627222,2.367,64.0,27042.3,233.488
274,3.636489,9.267,56.0,6043.2,245.166
275,3.645144,8.656,52.0,6007.7,1.033
276,3.660233,15.089,60.0,3976.4,236.382
277,3.665500,5.267,52.0,9873.4,283.057
278,3.668544,3.044,52.0,17080.3,2.958
279,3.680344,11.800,56.0,4745.8,318.418
280,3.686067,5.722,48.0,8388.3,3.017
281,3.694778,8.711,0.0,0.0,2112.918
282,3.703211,8.433,92.0,10909.1,3.059
283,3.710878,7.667,80.0,10434.8,204.342
284,3.719611,8.733,80.0,9160.3,3.189
285,3.727700,8.089,80.0,9890.1,163.824
286,3.736178,8.478,80.0,9436.4,3.087
287,3.745211,9.033,80.0,8856.1,3.187
288,3.754244,9.033,80.0,8856.1,167.518
289,3.761256,7.011,80.0,11410.5,3.746
290,3.778556,17.300,124.0,7167.6,4.087
291,3.786567,8.011,88.0,10984.7,3.827
292,3.795244,8.678,88.0,10140.8,158.948
293,3.803300,8.056,72.0,8937.9,212.894
294,3.811200,7.900,80.0,10126.6,1.154
295,3.819822,8.622,76.0,8814.4,4.075
296,3.827744,7.922,92.0,11612.9,124.832
297,3.836422,8.678,72.0,8297.1,3.257
298,3.844811,8.389,92.0,10966.9,117.248
299,3.853000,8.189,72.0,8792.4,3.264
300,3.879511,26.511,76.0,2866.7,3.451
301,3.888100,8.589,76.0,8848.6,1.016
302,3.895789,7.689,76.0,9884.4,1.006
303,3.904478,8.689,88.0,10127.9,3.444
304,3.912800,8.322,76.0,9132.2,116.770
305,3.920044,7.244,76.0,10490.8,3.369
306,3.928533,8.489,84.0,9895.3,3.263
307,3.936244,7.711,76.0,9855.9,142.820
308,3.944844,8.600,72.0,8372.1,1.034
309,3.953244,8.400,84.0,10000.0,3.839
310,3.961644,8.400,72.0,8571.4,3.782
311,3.969311,7.667,72.0,9391.3,3.113
312,3.977889,8.578,80.0,9326.4,192.250
313,3.991033,13.144,72.0,5477.6,1.038
314,3.994256,3.222,68.0,21103.4,3.512
315,4.003244,8.989,76.0,8454.9,3.242
316,4.010889,7.644,68.0,8895.3,3.256
317,4.019544,8.656,64.0,7394.1,1.102
318,4.027633,8.089,72.0,8901.1,3.110
319,4.036056,8.422,64.0,7598.9,169.246
320,4.044478,8.422,64.0,7598.9,3.298
321,4.052567,8.089,68.0,8406.6,3.383
322,4.061544,8.978,60.0,6683.2,226.289
323,4.070856,9.311,60.0,6443.9,201.910
324,4.078200,7.344,56.0,7624.8,1.018
325,4.085544,7.344,64.0,8714.1,222.190
326,4.094356,8.811,56.0,6355.6,236.250
327,4.102667,8.311,56.0,6738.0,1.070
328,4.111422,8.756,60.0,6852.8,229.469
329,4.119389,7.967,52.0,6527.2,4.050
330,4.128056,8.667,52.0,6000.0,4.019
331,4.136056,8.000,56.0,7000.0,4.058
332,4.144522,8.467,0.0,0.0,5003.174
333,4.152544,8.022,92.0,11468.1,156.306
334,4.161256,8.711,80.0,9183.7,3.999
335,4.169200,7.944,80.0,10069.9,158.258
336,4.177700,8.500,80.0,9411.8,3.738
337,4.185822,8.122,80.0,9849.5,143.093
338,4.194556,8.733,80.0,9160.3,3.194
339,4.203100,8.544,80.0,9362.8,3.502
340,4.210822,7.722,80.0,10359.7,198.096
341,4.219133,8.311,80.0,9625.7,3.707
342,4.227600,8.467,80.0,9448.8,161.744
343,4.235256,7.656,80.0,10449.9,3.830
344,4.244156,8.900,80.0,8988.8,125.309
345,4.252233,8.078,80.0,9903.7,2.748
346,4.261133,8.900,80.0,8988.8,3.734
347,4.268167,7.033,80.0,11374.4,115.703
348,4.276989,8.822,80.0,9068.0,3.542
349,4.289233,12.244,80.0,6533.6,135.060
350,4.293933,4.700,80.0,17021.3,3.760
351,4.302056,8.122,80.0,9849.5,3.385
352,4.327311,25.256,76.0,3009.2,3.453
353,4.336500,9.189,76.0,8270.9,3.041
354,4.344567,8.067,76.0,9421.5,3.450
355,4.352189,7.622,84.0,11020.4,1.117
356,4.360178,7.989,76.0,9513.2,3.031
357,4.368500,8.322,76.0,9132.2,98.157
358,4.377311,8.811,84.0,9533.4,92.180
359,4.385111,7.800,76.0,9743.6,3.313
360,4.393044,7.933,72.0,9075.6,1.001
361,4.401578,8.533,84.0,9843.8,3.297
362,4.409656,8.078,72.0,8913.3,166.209
363,4.418489,8.833,72.0,8150.9,167.139
364,4.427322,8.833,80.0,9056.6,3.832
365,4.435444,8.122,68.0,8372.1,1.031
366,4.444156,8.711,68.0,7806.1,3.441
367,4.453389,9.233,76.0,8231.0,215.475
368,4.461500,8.111,68.0,8383.6,3.337
369,4.469033,7.533,64.0,8495.6,3.317
370,4.476767,7.733,72.0,9310.3,3.672
371,4.485222,8.456,64.0,7569.0,3.678
372,4.493678,8.456,60.0,7095.9,1.097
373,4.502289,8.611,68.0,7896.8,3.132
374,4.510411,8.122,60.0,7387.1,3.210
375,4.518656,8.244,60.0,7277.6,3.577
376,4.526900,8.244,60.0,7277.6,1.003
377,4.535544,8.644,64.0,7403.6,3.407
378,4.545033,9.489,56.0,5901.6,328.476
379,4.553311,8.278,52.0,6281.9,1.047
380,4.560078,6.767,60.0,8867.0,3.602
381,4.568622,8.544,52.0,6085.8,311.938
382,4.576867,8.244,52.0,6307.3,3.455
383,4.594567,17.700,56.0,3163.8,252.714
384,4.597900,3.333,48.0,14400.0,3.426
385,4.603789,5.889,48.0,8150.9,239.262
386,4.611222,7.433,52.0,6995.5,250.453
