frame,time_s,dt_ms,dy_px,speed_px_s,quality
133,2.070500,7.978,120.0,15041.8,3.548
134,2.079522,9.022,116.0,12857.1,3.841
135,2.087133,7.611,116.0,15240.9,1.440
136,2.100722,13.589,112.0,8242.0,4.189
137,2.105322,4.600,112.0,24347.8,1.067
138,2.111256,5.933,108.0,18202.2,5.838
139,2.119811,8.556,104.0,12155.8,1.346
140,2.128500,8.689,104.0,11969.3,5.441
141,2.142911,14.411,100.0,6939.1,2.750
142,2.145078,2.167,100.0,46153.8,10.239
143,2.152256,7.178,100.0,13931.9,1.169
144,2.161889,9.633,96.0,9965.4,13.717
145,2.170333,8.444,92.0,10894.7,1.111
146,2.178678,8.344,92.0,11025.3,3.708
147,2.187344,8.667,92.0,10615.4,4.512
148,2.195044,7.700,88.0,11428.6,2.393
149,2.203611,8.567,88.0,10272.4,13.747
150,2.212011,8.400,88.0,10476.2,6.167
151,2.220967,8.956,84.0,9379.7,10.396
152,2.228700,7.733,84.0,10862.1,8.983
153,2.237422,8.722,84.0,9630.6,1.896
154,2.245544,8.122,80.0,9849.5,8.268
155,2.253511,7.967,80.0,10041.8,15.431
156,2.261656,8.144,76.0,9331.5,1.464
157,2.269800,8.144,76.0,9331.5,1.246
158,2.278533,8.733,76.0,8702.3,25.070
159,2.286878,8.344,72.0,8628.5,1.306
160,2.295222,8.344,72.0,8628.5,4.551
161,2.303456,8.233,72.0,8744.9,74.202
162,2.311811,8.356,72.0,8617.0,2.599
163,2.320500,8.689,68.0,7826.1,4.492
164,2.328333,7.833,68.0,8680.9,4.372
165,2.337667,9.333,68.0,7285.7,2.595
166,2.344767,7.100,64.0,9014.1,1.010
167,2.353189,8.422,64.0,7598.9,247.826
168,2.362544,9.356,64.0,6840.9,256.343
169,2.370000,7.456,64.0,8584.2,1.040
170,2.378189,8.189,60.0,7327.0,1.047
171,2.386811,8.622,0.0,0.0,2169.110
172,2.395433,8.622,188.0,21804.1,1.104
173,2.403656,8.222,124.0,15081.1,89.443
174,2.411778,8.122,136.0,16744.2,1.016
175,2.420156,8.378,128.0,15278.5,1.030
176,2.428533,8.378,132.0,15756.0,71.529
177,2.436733,8.200,128.0,15609.8,4.221
178,2.444933,8.200,128.0,15609.8,1.052
179,2.453500,8.567,124.0,14474.7,29.069
180,2.461444,7.944,136.0,17118.9,3.163
181,2.470233,8.789,128.0,14563.8,3.304
182,2.477511,7.278,132.0,18137.4,3.215
183,2.487967,10.456,128.0,12242.3,3.133
184,2.495589,7.622,88.0,11545.2,1.134
185,2.503667,8.078,124.0,15350.8,24.633
186,2.511744,8.078,120.0,14855.6,1.020
187,2.519822,8.078,120.0,14855.6,37.105
188,2.528411,8.589,120.0,13971.5,1.117
189,2.536811,8.400,116.0,13809.5,22.234
190,2.544678,7.867,112.0,14237.3,1.177
191,2.553678,9.000,112.0,12444.4,33.328
192,2.562678,9.000,108.0,12000.0,2.725
193,2.569489,6.811,108.0,15856.4,16.691
194,2.577989,8.500,104.0,12235.3,1.123
195,2.586489,8.500,104.0,12235.3,3.305
196,2.594989,8.500,104.0,12235.3,1.045
197,2.603733,8.744,100.0,11435.8,2.833
198,2.612478,8.744,100.0,11435.8,1.004
199,2.619578,7.100,100.0,14084.5,1.041
200,2.628222,8.644,96.0,11105.4,2.385
201,2.636344,8.122,92.0,11326.9,1.224
202,2.644911,8.567,92.0,10739.3,15.835
203,2.652689,7.778,88.0,11314.3,1.265
204,2.659889,7.200,80.0,11111.1,91.781
205,2.669400,9.511,32.0,3364.5,1.513
206,2.678356,8.956,8.0,893.3,3.504
207,2.685600,7.244,4.0,552.1,10.822
208,2.694233,8.633,0.0,0.0,1.314
209,2.702867,8.633,-200.0,23166.0,7.161
210,2.711500,8.633,0.0,0.0,7.732
211,2.719444,7.944,0.0,0.0,3.388
212,2.727756,8.311,0.0,0.0,1.929
213,2.735667,7.911,0.0,0.0,1.318
214,2.745278,9.611,0.0,0.0,1.378
215,2.752611,7.333,0.0,0.0,1.424
216,2.760867,8.256,0.0,0.0,1.114
217,2.769300,8.433,0.0,0.0,1.378
218,2.777922,8.622,0.0,0.0,1.469
219,2.786011,8.089,0.0,0.0,1.265
220,2.794422,8.411,0.0,0.0,1.120
221,2.802733,8.311,0.0,0.0,1.085
222,2.810322,7.589,0.0,0.0,1.316
223,2.818767,8.444,-4.0,473.7,1.400
224,2.827400,8.633,0.0,0.0,2414.068
225,2.835500,8.100,188.0,23209.9,3.974
226,2.843600,8.100,152.0,18765.4,1.265
227,2.852311,8.711,0.0,0.0,1331.203
228,2.861022,8.711,140.0,16071.4,3.113
229,2.869422,8.400,428.0,50952.4,3.374
230,2.878144,8.722,76.0,8713.4,1.123
231,2.885644,7.500,132.0,17600.0,1.034
232,2.894256,8.611,124.0,14400.0,1.110
233,2.902378,8.122,148.0,18221.6,2.639
234,2.910622,8.244,116.0,14070.1,1.525
235,2.918867,8.244,84.0,10188.7,3.004
236,2.927833,8.967,128.0,14275.1,14.963
237,2.935689,7.856,124.0,15785.0,5.677
238,2.944189,8.500,120.0,14117.6,4.172
239,2.952422,8.233,120.0,14574.9,1.948
240,2.961433,9.011,116.0,12873.0,10.193
241,2.968844,7.411,112.0,15112.4,1.075
242,2.977167,8.322,112.0,13457.9,7.211
243,2.985489,8.322,108.0,12977.3,1.555
244,2.994000,8.511,108.0,12689.3,5.064
245,3.002144,8.144,104.0,12769.4,2.592
246,3.010978,8.833,104.0,11773.6,4.675
247,3.018044,7.067,104.0,14717.0,1.313
248,3.026444,8.400,100.0,11904.8,3.904
249,3.034844,8.400,100.0,11904.8,1.673
250,3.042611,7.767,96.0,12360.5,7.594
