frame,time_s,dt_ms,dy_px,speed_px_s,quality
1,0.17303333333333334,173.03333333333333,0.0,0.0,162.06087371626563
2,0.18956666666666666,16.533333333333317,0.0,0.0,287.17921832150813
3,0.9093222222222223,719.7555555555556,0.0,0.0,395.99818805070026
4,0.9174666666666667,8.1444444444444,120.0,14733.969986357519,3.644352624561788
5,0.9256111111111112,8.14444444444451,128.0,15716.234652114472,6.572556584636662
6,0.9383666666666667,12.755555555555521,128.0,10034.843205574942,5.83734489721621
7,0.9445222222222223,6.155555555555581,128.0,20794.223826714715,6.140014313206054
8,0.9524555555555556,7.933333333333348,164.0,20672.268907562986,3.7161827166386403
9,0.9612888888888889,8.833333333333249,132.0,14943.396226415238,6.613213756035654
10,0.9696777777777777,8.38888888888889,128.0,15258.278145695362,3.7776402783869525
11,0.9777666666666667,8.088888888888924,128.0,15824.175824175756,5.945138800969002
12,0.9861666666666666,8.399999999999963,128.0,15238.095238095306,5.598453494880644
13,0.9949444444444444,8.777777777777773,128.0,14582.278481012665,6.706099467118881
14,1.0021333333333333,7.188888888888911,128.0,17805.25502318387,6.678724268225499
15,1.0110777777777777,8.944444444444422,0.0,0.0,56.09647533561368
16,1.019811111111111,8.73333333333326,124.0,14198.473282442868,17.17543554898067
17,1.0275333333333334,7.722222222222408,124.0,16057.553956834146,16.73458490522885
18,1.0361888888888888,8.655555555555416,124.0,14326.059050064416,20.50204863094612
19,1.0448444444444445,8.655555555555638,140.0,16174.582798459409,21.819747256412658
20,1.0523222222222222,7.477777777777694,124.0,16582.466567607913,6.268421213034048
21,1.0610666666666666,8.744444444444444,124.0,14180.43202033037,5.997433238620596
22,1.069811111111111,8.744444444444444,136.0,15552.731893265567,3.5337629913923916
23,1.078011111111111,8.199999999999985,124.0,15121.951219512222,3.6384459296603113
24,1.086011111111111,8.000000000000007,120.0,14999.999999999987,6.0376773423522065
25,1.0941888888888889,8.17777777777784,136.0,16630.434782608572,18.47508891446322
26,1.1025555555555555,8.366666666666633,120.0,14342.62948207177,6.293289514891806
27,1.1108111111111112,8.255555555555683,120.0,14535.66621803477,5.8597700385500175
28,1.1188777777777779,8.066666666666666,136.0,16859.504132231406,3.6590072415893053
29,1.1269444444444445,8.066666666666666,116.0,14380.165289256198,6.150518845471235
30,1.1347333333333334,7.788888888888845,116.0,14893.009985734749,5.828358713854275
31,1.1439222222222223,9.188888888888913,132.0,14365.17533252717,3.577895012658799
32,1.1524666666666668,8.544444444444466,116.0,13576.072821846521,6.064371677119945
33,1.1608333333333334,8.366666666666633,112.0,13386.454183266986,3.6750951020298275
34,1.168611111111111,7.777777777777661,128.0,16457.142857143102,6.226262722889967
35,1.1772888888888888,8.677777777777784,112.0,12906.530089628672,5.908668985416789
36,1.1852666666666667,7.977777777777861,112.0,14038.997214484532,5.9712163004484635
