frame,time_s,dt_ms,dy_px,speed_px_s,quality
1,0.06232222222222222,62.32222222222222,0.0,0.0,185.29858389618153
2,0.07644444444444444,14.122222222222216,0.0,0.0,341.22386428570115
3,0.9311666666666667,854.7222222222223,160.0,187.19532011699707,21.51359782193675
4,0.9386222222222222,7.455555555555549,176.0,23606.5573770492,6.697405430065156
5,0.9514888888888889,12.866666666666692,128.0,9948.186528497388,3.8801422540623736
6,0.9608111111111111,9.32222222222212,128.0,13730.631704410162,6.783785233987558
7,0.9675555555555555,6.744444444444442,128.0,18978.583196046136,6.517651981243881
8,0.9752555555555555,7.70000000000004,128.0,16623.37662337654,6.438292497242413
9,0.9841222222222222,8.866666666666688,128.0,14436.090225563872,3.7260691182552703
10,0.9967444444444444,12.622222222222202,140.0,11091.549295774666,6.409612076881332
11,1.0065555555555556,9.811111111111215,172.0,17531.143827859385,3.7094828988334667
12,1.0106111111111111,4.055555555555479,128.0,31561.643835617033,6.305807534959391
13,1.0247555555555556,14.144444444444515,124.0,8766.69285153177,22.203161730570063
14,1.0330222222222223,8.266666666666644,124.0,15000.00000000004,20.204473587001672
15,1.0428444444444445,9.822222222222177,124.0,12624.43438914033,5.750634100945979
16,1.0505555555555555,7.711111111111002,124.0,16080.691642651524,20.134904113303747
17,1.059388888888889,8.83333333333347,140.0,15849.056603773339,5.06614346177578
18,1.0666,7.211111111111057,124.0,17195.68567026207,4.398165038384835
19,1.0748888888888888,8.28888888888879,120.0,14477.211796246822,2.4838005599557302
20,1.0831777777777778,8.288888888889012,136.0,16407.506702412626,4.042852896017725
21,1.0949111111111112,11.733333333333373,124.0,10568.181818181782,2.2275465332836775
22,1.1007555555555555,5.844444444444319,120.0,20532.31939163542,3.3277912825354616
23,1.1071555555555554,6.399999999999961,136.0,21250.000000000127,2.913774238430058
24,1.1152111111111112,8.055555555555705,120.0,14896.551724137655,2.7792047231846806
25,1.1233777777777778,8.166666666666655,120.0,14693.877551020429,2.8475480463579697
26,1.1338555555555556,10.477777777777808,132.0,12598.091198303251,7.994493886536903
27,1.1407444444444443,6.888888888888722,116.0,16838.709677419763,2.640040983719895
28,1.1495333333333333,8.788888888888957,116.0,13198.482932996105,2.5879892231869546
29,1.1576222222222223,8.088888888889034,132.0,16318.681318681025,1.5387521608702062
30,1.1657111111111111,8.088888888888812,112.0,13846.153846153977,3.626864880470494
31,1.1759111111111111,10.199999999999987,112.0,10980.39215686276,3.823154239532741
32,1.182788888888889,6.8777777777777604,124.0,18029.079159935423,4.1494062432822325
33,1.1970222222222222,14.23333333333332,112.0,7868.852459016401,4.996682913232572
34,1.2004444444444444,3.4222222222222154,108.0,31558.44155844162,4.927569938362556
35,1.2068222222222222,6.3777777777778155,120.0,18815.33101045285,2.8417899527661374
36,1.2152666666666667,8.444444444444477,108.0,12789.473684210478,3.209723648048504
37,1.2247222222222223,9.45555555555555,104.0,10998.824911868396,3.6140026676875827
38,1.2328222222222223,8.099999999999996,116.0,14320.987654320994,5.546523718844263
39,1.241111111111111,8.28888888888879,104.0,12546.916890080578,5.506861776854887
40,1.2529222222222223,11.811111111111217,104.0,8805.26810912504,3.6666812349292024
41,1.2582222222222221,5.29999999999986,100.0,18867.924528302385,9.819773841781286
42,1.2654666666666667,7.244444444444609,112.0,15460.122699386153,15.130411514627886
43,1.2746777777777778,9.211111111111059,100.0,10856.453558504283,3.739638129047195
44,1.2822111111111112,7.533333333333392,96.0,12743.362831858309,17.87110606581345
45,1.2908666666666666,8.655555555555416,108.0,12477.535301669006,5.671267684793716
46,1.2989777777777778,8.11111111111118,92.0,11342.465753424562,4.159366079597689
47,1.3083111111111112,9.333333333333416,92.0,9857.14285714277,6.27493118440905
48,1.3159333333333334,7.622222222222197,104.0,13644.31486880471,6.343209580422945
49,1.3239444444444444,8.011111111110969,92.0,11484.049930652076,3.826752417329672
50,1.3326555555555555,8.711111111111114,88.0,10102.040816326527,6.359613310349694
51,1.3406777777777779,8.022222222222375,96.0,11966.759002769855,3.676067241167647
52,1.3488555555555555,8.177777777777617,88.0,10760.869565217603,6.6257563786431675
53,1.357388888888889,8.533333333333504,84.0,9843.749999999804,23.63768500624772
54,1.3647888888888888,7.399999999999851,92.0,12432.432432432683,4.173289750699384
55,1.3729555555555555,8.166666666666655,0.0,0.0,21.55314540842054
56,1.3812444444444445,8.288888888889012,0.0,0.0,36.68979217754751
57,1.3905444444444444,9.299999999999864,184.0,19784.94623655943,3.8157965933847686
58,1.3993555555555555,8.811111111111103,160.0,18158.89029003785,30.754390210746884
59,1.4078111111111111,8.45555555555566,128.0,15137.97634691177,28.32719699969308
60,1.4160555555555556,8.244444444444499,128.0,15525.606469002594,6.525697995946648
61,1.4241777777777778,8.122222222222142,128.0,15759.233926128747,6.47523463723989
62,1.4323,8.122222222222142,128.0,15759.233926128747,6.134345206881226
63,1.4410555555555555,8.755555555555627,128.0,14619.289340101403,6.382895286911713
64,1.4491222222222222,8.066666666666666,128.0,15867.768595041323,6.537264998279506
65,1.4573,8.17777777777784,128.0,15652.17391304336,6.280231427319818
66,1.4658333333333333,8.533333333333282,128.0,15000.000000000091,6.323910793259256
67,1.4740666666666666,8.233333333333315,128.0,15546.558704453477,6.324750545099804
68,1.4814,7.333333333333414,0.0,0.0,43.69459284870803
69,1.4899555555555555,8.555555555555427,124.0,14493.506493506711,5.793435679957704
70,1.4987666666666666,8.811111111111103,124.0,14073.139974779333,5.814680089898385
71,1.5073555555555556,8.58888888888898,124.0,14437.257438550947,6.191384761131747
72,1.5157,8.344444444444488,140.0,16777.629826897384,6.357335889167305
73,1.523811111111111,8.111111111110958,124.0,15287.671232877,3.6386959306312003
74,1.5319222222222222,8.11111111111118,120.0,14794.52054794508,3.628661755509552
75,1.5405333333333333,8.611111111111125,136.0,15793.54838709675,6.0480176279123095
76,1.5488777777777778,8.344444444444488,120.0,14380.825565912042,5.986524433567062
77,1.5575666666666668,8.688888888888968,120.0,13810.741687979413,5.7152053405675165
78,1.5662555555555555,8.688888888888746,132.0,15191.815856777743,3.6226325571412428
79,1.5743,8.04444444444452,120.0,14917.127071823063,13.594426709535488
80,1.581688888888889,7.388888888888889,116.0,15699.248120300752,3.6547445329042607
81,1.5904222222222222,8.73333333333326,132.0,15114.50381679402,5.676124021014999
82,1.5982555555555555,7.833333333333359,116.0,14808.510638297825,10.82913833933841
83,1.6065888888888888,8.333333333333304,116.0,13920.00000000005,10.780689655172413
84,1.6147,8.11111111111118,128.0,15780.821917808085,6.1471107235600755
85,1.6235,8.799999999999919,116.0,13181.818181818304,5.79935838685852
86,1.6316111111111111,8.11111111111118,112.0,13808.219178082074,17.179847752954522
